epoch,epoch_dates,point_entry,country,numSchedArrivals,numTestsPerformed,numPositivesFound,numTestsAlloc
37,2020-10-17/2020-10-18,Entry_10,CI,42,24,0,42
37,2020-10-17/2020-10-18,Entry_10,DE,9096,0,0,0
37,2020-10-17/2020-10-18,Entry_10,DK,414,0,0,0
37,2020-10-17/2020-10-18,Entry_10,FR,860,350,2,648
37,2020-10-17/2020-10-18,Entry_10,GB,8626,1052,12,1312
37,2020-10-17/2020-10-18,Entry_10,IL,420,0,0,0
37,2020-10-17/2020-10-18,Entry_10,IT,26,14,0,16
37,2020-10-17/2020-10-18,Entry_10,LT,102,0,0,0
37,2020-10-17/2020-10-18,Entry_10,LV,58,32,0,58
37,2020-10-17/2020-10-18,Entry_10,NL,32,12,0,32
37,2020-10-17/2020-10-18,Entry_10,Other,152,82,2,140
37,2020-10-17/2020-10-18,Entry_10,SE,534,186,2,210
37,2020-10-17/2020-10-18,Entry_10,SI,78,70,0,78
37,2020-10-17/2020-10-18,Entry_13,AT,82,0,0,0
37,2020-10-17/2020-10-18,Entry_13,CH,202,184,2,202
37,2020-10-17/2020-10-18,Entry_13,DE,334,0,0,0
37,2020-10-17/2020-10-18,Entry_13,FR,362,232,2,290
37,2020-10-17/2020-10-18,Entry_13,GB,60,10,0,10
37,2020-10-17/2020-10-18,Entry_13,Other,86,34,0,52
37,2020-10-17/2020-10-18,Entry_13,PL,40,20,0,40
37,2020-10-17/2020-10-18,Entry_13,SK,86,76,0,86
37,2020-10-17/2020-10-18,Entry_15,AT,186,0,0,0
37,2020-10-17/2020-10-18,Entry_15,CH,116,86,0,116
37,2020-10-17/2020-10-18,Entry_15,DE,482,0,0,0
37,2020-10-17/2020-10-18,Entry_15,FR,520,158,4,222
37,2020-10-17/2020-10-18,Entry_15,GB,1060,70,0,74
37,2020-10-17/2020-10-18,Entry_15,IT,44,10,0,14
37,2020-10-17/2020-10-18,Entry_15,Other,128,42,0,92
37,2020-10-17/2020-10-18,Entry_15,SK,82,74,0,82
37,2020-10-17/2020-10-18,Entry_17,AE,292,18,0,292
37,2020-10-17/2020-10-18,Entry_17,AL,216,150,2,216
37,2020-10-17/2020-10-18,Entry_17,AT,590,0,0,0
37,2020-10-17/2020-10-18,Entry_17,AU,50,18,0,50
37,2020-10-17/2020-10-18,Entry_17,BD,62,38,0,62
37,2020-10-17/2020-10-18,Entry_17,BE,478,38,0,54
37,2020-10-17/2020-10-18,Entry_17,BG,160,0,0,0
37,2020-10-17/2020-10-18,Entry_17,CA,150,26,0,38
37,2020-10-17/2020-10-18,Entry_17,CH,2038,0,0,0
37,2020-10-17/2020-10-18,Entry_17,CI,26,22,0,26
37,2020-10-17/2020-10-18,Entry_17,CN,74,22,0,74
37,2020-10-17/2020-10-18,Entry_17,CY,1360,0,0,0
37,2020-10-17/2020-10-18,Entry_17,CZ,184,74,0,84
37,2020-10-17/2020-10-18,Entry_17,DE,4400,0,0,0
37,2020-10-17/2020-10-18,Entry_17,DK,456,0,0,0
37,2020-10-17/2020-10-18,Entry_17,EE,52,30,0,40
37,2020-10-17/2020-10-18,Entry_17,EG,252,136,0,252
37,2020-10-17/2020-10-18,Entry_17,ES,198,46,0,60
37,2020-10-17/2020-10-18,Entry_17,ET,30,24,0,30
37,2020-10-17/2020-10-18,Entry_17,FR,5212,1642,26,2408
37,2020-10-17/2020-10-18,Entry_17,GB,3542,34,0,56
37,2020-10-17/2020-10-18,Entry_17,GE,30,16,0,30
37,2020-10-17/2020-10-18,Entry_17,HR,40,32,0,40
37,2020-10-17/2020-10-18,Entry_17,HU,52,0,0,52
37,2020-10-17/2020-10-18,Entry_17,IE,96,0,0,0
37,2020-10-17/2020-10-18,Entry_17,IL,1266,0,0,0
37,2020-10-17/2020-10-18,Entry_17,IR,36,30,0,36
37,2020-10-17/2020-10-18,Entry_17,IS,26,16,0,26
37,2020-10-17/2020-10-18,Entry_17,IT,1086,0,0,0
37,2020-10-17/2020-10-18,Entry_17,KR,26,26,0,26
37,2020-10-17/2020-10-18,Entry_17,LB,156,44,0,156
37,2020-10-17/2020-10-18,Entry_17,LT,88,54,0,66
37,2020-10-17/2020-10-18,Entry_17,LV,78,54,0,78
37,2020-10-17/2020-10-18,Entry_17,MT,100,66,0,100
37,2020-10-17/2020-10-18,Entry_17,NG,30,26,0,30
37,2020-10-17/2020-10-18,Entry_17,NL,1848,408,0,554
37,2020-10-17/2020-10-18,Entry_17,NO,86,36,0,42
37,2020-10-17/2020-10-18,Entry_17,Other,522,322,4,498
37,2020-10-17/2020-10-18,Entry_17,PH,50,34,0,50
37,2020-10-17/2020-10-18,Entry_17,PK,38,26,0,38
37,2020-10-17/2020-10-18,Entry_17,PL,634,158,0,232
37,2020-10-17/2020-10-18,Entry_17,PT,268,190,8,242
37,2020-10-17/2020-10-18,Entry_17,RO,414,0,0,0
37,2020-10-17/2020-10-18,Entry_17,RU,110,56,2,110
37,2020-10-17/2020-10-18,Entry_17,SA,26,22,0,26
37,2020-10-17/2020-10-18,Entry_17,SE,384,0,0,0
37,2020-10-17/2020-10-18,Entry_17,SG,48,38,0,48
37,2020-10-17/2020-10-18,Entry_17,SI,26,20,0,26
37,2020-10-17/2020-10-18,Entry_17,SK,64,22,0,42
37,2020-10-17/2020-10-18,Entry_17,TR,102,76,0,102
37,2020-10-17/2020-10-18,Entry_17,UA,254,186,6,254
37,2020-10-17/2020-10-18,Entry_17,US,364,74,0,114
37,2020-10-17/2020-10-18,Entry_17,ZA,40,34,0,40
37,2020-10-17/2020-10-18,Entry_18,AT,52,36,0,40
37,2020-10-17/2020-10-18,Entry_18,BE,36,26,0,36
37,2020-10-17/2020-10-18,Entry_18,CH,78,60,0,78
37,2020-10-17/2020-10-18,Entry_18,DE,3138,0,0,0
37,2020-10-17/2020-10-18,Entry_18,FR,130,54,0,130
37,2020-10-17/2020-10-18,Entry_18,GB,4124,490,4,600
37,2020-10-17/2020-10-18,Entry_18,IT,34,20,0,34
37,2020-10-17/2020-10-18,Entry_18,LT,206,70,0,86
37,2020-10-17/2020-10-18,Entry_18,NL,34,28,0,34
37,2020-10-17/2020-10-18,Entry_18,Other,160,94,4,132
37,2020-10-17/2020-10-18,Entry_18,PL,30,22,2,30
37,2020-10-17/2020-10-18,Entry_19,AT,70,0,0,0
37,2020-10-17/2020-10-18,Entry_19,BE,168,134,0,148
37,2020-10-17/2020-10-18,Entry_19,CH,234,0,0,0
37,2020-10-17/2020-10-18,Entry_19,CI,28,16,0,28
37,2020-10-17/2020-10-18,Entry_19,DE,4804,0,0,0
37,2020-10-17/2020-10-18,Entry_19,FR,286,62,0,68
37,2020-10-17/2020-10-18,Entry_19,GB,5388,698,12,834
37,2020-10-17/2020-10-18,Entry_19,Other,106,36,2,42
37,2020-10-17/2020-10-18,Entry_2,BG,202,0,0,0
37,2020-10-17/2020-10-18,Entry_2,Other,34,0,0,6
37,2020-10-17/2020-10-18,Entry_20,AT,52,42,0,52
37,2020-10-17/2020-10-18,Entry_20,DE,264,234,0,264
37,2020-10-17/2020-10-18,Entry_20,FR,172,136,0,172
37,2020-10-17/2020-10-18,Entry_20,Other,48,32,0,48
37,2020-10-17/2020-10-18,Entry_21,DE,148,0,0,0
37,2020-10-17/2020-10-18,Entry_21,GB,476,244,2,304
37,2020-10-17/2020-10-18,Entry_22,DE,620,50,0,54
37,2020-10-17/2020-10-18,Entry_22,GB,276,174,4,204
37,2020-10-17/2020-10-18,Entry_22,NL,110,84,0,110
37,2020-10-17/2020-10-18,Entry_22,Other,32,24,0,32
37,2020-10-17/2020-10-18,Entry_3,AL,164,0,0,164
37,2020-10-17/2020-10-18,Entry_3,DE,138,0,0,0
37,2020-10-17/2020-10-18,Entry_3,MK,622,2,0,622
37,2020-10-17/2020-10-18,Entry_3,Other,166,0,0,40
37,2020-10-17/2020-10-18,Entry_3,RS,124,4,0,124
37,2020-10-17/2020-10-18,Entry_31,DE,36,0,0,36
37,2020-10-17/2020-10-18,Entry_33,AT,398,0,0,0
37,2020-10-17/2020-10-18,Entry_33,BE,374,296,0,374
37,2020-10-17/2020-10-18,Entry_33,CH,1256,740,6,904
37,2020-10-17/2020-10-18,Entry_33,CI,80,60,0,80
37,2020-10-17/2020-10-18,Entry_33,CY,92,0,0,0
37,2020-10-17/2020-10-18,Entry_33,DE,15818,0,0,0
37,2020-10-17/2020-10-18,Entry_33,EE,316,176,0,230
37,2020-10-17/2020-10-18,Entry_33,FR,3078,774,2,1288
37,2020-10-17/2020-10-18,Entry_33,GB,666,32,0,58
37,2020-10-17/2020-10-18,Entry_33,IL,58,0,0,0
37,2020-10-17/2020-10-18,Entry_33,IT,38,0,0,0
37,2020-10-17/2020-10-18,Entry_33,LU,36,24,0,36
37,2020-10-17/2020-10-18,Entry_33,NL,46,26,0,46
37,2020-10-17/2020-10-18,Entry_33,Other,182,86,0,144
37,2020-10-17/2020-10-18,Entry_33,PL,304,238,8,304
37,2020-10-17/2020-10-18,Entry_33,SI,136,110,2,136
37,2020-10-17/2020-10-18,Entry_34,AT,240,0,0,0
37,2020-10-17/2020-10-18,Entry_34,BE,146,126,4,146
37,2020-10-17/2020-10-18,Entry_34,DE,1024,0,0,0
37,2020-10-17/2020-10-18,Entry_34,DK,448,0,0,0
37,2020-10-17/2020-10-18,Entry_34,FR,224,96,0,180
37,2020-10-17/2020-10-18,Entry_34,GB,696,68,0,82
37,2020-10-17/2020-10-18,Entry_34,IE,52,32,0,44
37,2020-10-17/2020-10-18,Entry_34,NL,28,6,0,28
37,2020-10-17/2020-10-18,Entry_34,NO,76,64,0,76
37,2020-10-17/2020-10-18,Entry_34,Other,136,68,0,120
37,2020-10-17/2020-10-18,Entry_34,PL,82,52,0,82
37,2020-10-17/2020-10-18,Entry_34,SE,246,108,0,122
37,2020-10-17/2020-10-18,Entry_36,AT,52,0,0,0
37,2020-10-17/2020-10-18,Entry_36,BG,38,0,0,0
37,2020-10-17/2020-10-18,Entry_36,CH,60,40,0,56
37,2020-10-17/2020-10-18,Entry_36,DE,306,0,0,0
37,2020-10-17/2020-10-18,Entry_36,FR,106,22,0,32
37,2020-10-17/2020-10-18,Entry_36,IT,704,6,0,6
37,2020-10-17/2020-10-18,Entry_36,NL,30,26,0,30
37,2020-10-17/2020-10-18,Entry_36,Other,108,68,0,76
37,2020-10-17/2020-10-18,Entry_38,Other,32,24,0,32
37,2020-10-17/2020-10-18,Entry_39,BG,398,0,0,0
37,2020-10-17/2020-10-18,Entry_39,CH,54,32,0,54
37,2020-10-17/2020-10-18,Entry_39,DE,438,0,0,0
37,2020-10-17/2020-10-18,Entry_39,ES,26,8,0,26
37,2020-10-17/2020-10-18,Entry_39,FR,88,10,0,14
37,2020-10-17/2020-10-18,Entry_39,IT,812,384,0,672
37,2020-10-17/2020-10-18,Entry_39,NL,34,24,0,34
37,2020-10-17/2020-10-18,Entry_39,Other,96,28,0,62
37,2020-10-17/2020-10-18,Entry_39,RO,56,0,0,0
37,2020-10-17/2020-10-18,Entry_39,TR,138,74,0,138
37,2020-10-17/2020-10-18,Entry_4,AT,276,0,0,0
37,2020-10-17/2020-10-18,Entry_4,BE,104,72,0,104
37,2020-10-17/2020-10-18,Entry_4,CH,354,194,0,240
37,2020-10-17/2020-10-18,Entry_4,CY,584,0,0,0
37,2020-10-17/2020-10-18,Entry_4,DE,4538,0,0,0
37,2020-10-17/2020-10-18,Entry_4,DK,208,0,0,0
37,2020-10-17/2020-10-18,Entry_4,FR,698,294,4,354
37,2020-10-17/2020-10-18,Entry_4,GB,1396,64,0,76
37,2020-10-17/2020-10-18,Entry_4,IL,330,0,0,0
37,2020-10-17/2020-10-18,Entry_4,IT,114,82,0,94
37,2020-10-17/2020-10-18,Entry_4,NL,1082,944,2,1082
37,2020-10-17/2020-10-18,Entry_4,Other,252,182,2,230
37,2020-10-17/2020-10-18,Entry_4,PL,64,38,0,64
37,2020-10-17/2020-10-18,Entry_4,RU,36,18,0,36
37,2020-10-17/2020-10-18,Entry_4,SE,366,54,0,62
37,2020-10-17/2020-10-18,Entry_4,UA,28,22,0,28
37,2020-10-17/2020-10-18,Entry_4,US,30,22,0,30
37,2020-10-17/2020-10-18,Entry_40,AL,1136,0,0,1136
37,2020-10-17/2020-10-18,Entry_41,AL,1892,1374,14,1892
37,2020-10-17/2020-10-18,Entry_5,DE,320,164,4,194
37,2020-10-17/2020-10-18,Entry_6,FR,78,44,0,78
37,2020-10-17/2020-10-18,Entry_6,GB,422,44,0,64
37,2020-10-17/2020-10-18,Entry_6,NL,154,48,0,52
37,2020-10-17/2020-10-18,Entry_6,Other,30,6,2,6
37,2020-10-17/2020-10-18,Entry_6,SE,80,0,0,0
37,2020-10-17/2020-10-18,Entry_8,Other,30,2,0,18
37,2020-10-17/2020-10-18,Entry_8,TR,374,0,0,374
38,2020-10-19/2020-10-20,Entry_1,BG,2728,968,0,2728
38,2020-10-19/2020-10-20,Entry_1,DE,56,6,0,56
38,2020-10-19/2020-10-20,Entry_1,IT,38,2,0,38
38,2020-10-19/2020-10-20,Entry_1,MK,34,0,0,34
38,2020-10-19/2020-10-20,Entry_1,Other,100,32,0,100
38,2020-10-19/2020-10-20,Entry_1,PL,270,152,0,270
38,2020-10-19/2020-10-20,Entry_1,RO,356,170,0,356
38,2020-10-19/2020-10-20,Entry_1,RS,34,8,0,34
38,2020-10-19/2020-10-20,Entry_1,UA,34,14,0,34
38,2020-10-19/2020-10-20,Entry_10,AT,72,66,0,72
38,2020-10-19/2020-10-20,Entry_10,BE,84,70,6,84
38,2020-10-19/2020-10-20,Entry_10,CH,34,30,0,34
38,2020-10-19/2020-10-20,Entry_10,DE,4580,58,0,84
38,2020-10-19/2020-10-20,Entry_10,FR,730,452,2,730
38,2020-10-19/2020-10-20,Entry_10,GB,2066,984,12,1228
38,2020-10-19/2020-10-20,Entry_10,IL,384,278,0,384
38,2020-10-19/2020-10-20,Entry_10,IT,62,36,0,62
38,2020-10-19/2020-10-20,Entry_10,Other,122,76,0,122
38,2020-10-19/2020-10-20,Entry_13,AT,58,48,0,58
38,2020-10-19/2020-10-20,Entry_13,DE,130,104,0,130
38,2020-10-19/2020-10-20,Entry_13,IE,30,26,0,30
38,2020-10-19/2020-10-20,Entry_13,Other,98,84,0,98
38,2020-10-19/2020-10-20,Entry_15,AT,66,0,0,0
38,2020-10-19/2020-10-20,Entry_15,CH,100,92,0,100
38,2020-10-19/2020-10-20,Entry_15,DE,286,0,0,0
38,2020-10-19/2020-10-20,Entry_15,FR,410,338,2,398
38,2020-10-19/2020-10-20,Entry_15,GB,376,20,0,28
38,2020-10-19/2020-10-20,Entry_15,IE,62,0,0,0
38,2020-10-19/2020-10-20,Entry_15,Other,90,52,2,74
38,2020-10-19/2020-10-20,Entry_17,AE,50,6,0,50
38,2020-10-19/2020-10-20,Entry_17,AL,172,104,0,172
38,2020-10-19/2020-10-20,Entry_17,AT,446,0,0,0
38,2020-10-19/2020-10-20,Entry_17,BD,40,24,0,40
38,2020-10-19/2020-10-20,Entry_17,BE,418,130,4,192
38,2020-10-19/2020-10-20,Entry_17,BG,182,0,0,0
38,2020-10-19/2020-10-20,Entry_17,CA,138,88,0,138
38,2020-10-19/2020-10-20,Entry_17,CH,860,312,8,390
38,2020-10-19/2020-10-20,Entry_17,CY,1198,2,0,6
38,2020-10-19/2020-10-20,Entry_17,CZ,66,46,0,66
38,2020-10-19/2020-10-20,Entry_17,DE,3062,0,0,0
38,2020-10-19/2020-10-20,Entry_17,DK,356,0,0,0
38,2020-10-19/2020-10-20,Entry_17,EE,40,26,0,40
38,2020-10-19/2020-10-20,Entry_17,EG,242,156,0,242
38,2020-10-19/2020-10-20,Entry_17,ES,202,70,0,84
38,2020-10-19/2020-10-20,Entry_17,FI,74,60,0,74
38,2020-10-19/2020-10-20,Entry_17,FR,2560,1116,12,1770
38,2020-10-19/2020-10-20,Entry_17,GB,3202,200,0,268
38,2020-10-19/2020-10-20,Entry_17,HR,40,34,2,40
38,2020-10-19/2020-10-20,Entry_17,IL,1342,0,0,0
38,2020-10-19/2020-10-20,Entry_17,IT,1124,148,4,218
38,2020-10-19/2020-10-20,Entry_17,LK,64,6,0,64
38,2020-10-19/2020-10-20,Entry_17,LU,146,114,2,146
38,2020-10-19/2020-10-20,Entry_17,LV,74,48,0,74
38,2020-10-19/2020-10-20,Entry_17,NL,992,808,12,992
38,2020-10-19/2020-10-20,Entry_17,NO,36,24,0,36
38,2020-10-19/2020-10-20,Entry_17,Other,524,344,2,502
38,2020-10-19/2020-10-20,Entry_17,PH,42,38,0,42
38,2020-10-19/2020-10-20,Entry_17,PK,216,178,2,216
38,2020-10-19/2020-10-20,Entry_17,PL,104,60,0,104
38,2020-10-19/2020-10-20,Entry_17,PT,138,120,0,138
38,2020-10-19/2020-10-20,Entry_17,RO,366,0,0,0
38,2020-10-19/2020-10-20,Entry_17,RS,84,64,0,84
38,2020-10-19/2020-10-20,Entry_17,RU,110,80,2,110
38,2020-10-19/2020-10-20,Entry_17,SE,178,0,0,0
38,2020-10-19/2020-10-20,Entry_17,SG,44,40,0,44
38,2020-10-19/2020-10-20,Entry_17,SK,50,26,2,50
38,2020-10-19/2020-10-20,Entry_17,TR,84,60,0,84
38,2020-10-19/2020-10-20,Entry_17,UA,80,56,0,80
38,2020-10-19/2020-10-20,Entry_17,US,244,148,0,244
38,2020-10-19/2020-10-20,Entry_18,AT,52,50,2,52
38,2020-10-19/2020-10-20,Entry_18,DE,352,108,0,128
38,2020-10-19/2020-10-20,Entry_18,FR,36,20,0,36
38,2020-10-19/2020-10-20,Entry_18,GB,1380,708,0,918
38,2020-10-19/2020-10-20,Entry_18,Other,66,58,2,66
38,2020-10-19/2020-10-20,Entry_19,BE,86,70,0,86
38,2020-10-19/2020-10-20,Entry_19,DE,1884,44,0,66
38,2020-10-19/2020-10-20,Entry_19,GB,1520,754,10,898
38,2020-10-19/2020-10-20,Entry_19,Other,70,30,0,70
38,2020-10-19/2020-10-20,Entry_2,BG,156,0,0,0
38,2020-10-19/2020-10-20,Entry_2,Other,26,0,0,6
38,2020-10-19/2020-10-20,Entry_20,GB,560,336,2,394
38,2020-10-19/2020-10-20,Entry_21,GB,148,114,2,148
38,2020-10-19/2020-10-20,Entry_22,Other,60,46,2,60
38,2020-10-19/2020-10-20,Entry_28,Other,48,2,0,48
38,2020-10-19/2020-10-20,Entry_3,AL,124,0,0,124
38,2020-10-19/2020-10-20,Entry_3,BG,44,0,0,0
38,2020-10-19/2020-10-20,Entry_3,DE,58,0,0,0
38,2020-10-19/2020-10-20,Entry_3,MK,1790,0,0,1790
38,2020-10-19/2020-10-20,Entry_3,Other,72,0,0,36
38,2020-10-19/2020-10-20,Entry_3,RS,118,2,0,118
38,2020-10-19/2020-10-20,Entry_33,AT,278,68,0,78
38,2020-10-19/2020-10-20,Entry_33,CH,316,172,2,202
38,2020-10-19/2020-10-20,Entry_33,CI,42,26,0,42
38,2020-10-19/2020-10-20,Entry_33,DE,6758,100,0,146
38,2020-10-19/2020-10-20,Entry_33,FR,2696,1704,10,2392
38,2020-10-19/2020-10-20,Entry_33,GB,574,334,0,508
38,2020-10-19/2020-10-20,Entry_33,IL,134,42,0,54
38,2020-10-19/2020-10-20,Entry_33,NL,42,28,0,42
38,2020-10-19/2020-10-20,Entry_33,Other,154,100,0,136
38,2020-10-19/2020-10-20,Entry_34,BE,32,22,0,32
38,2020-10-19/2020-10-20,Entry_34,CH,52,46,0,52
38,2020-10-19/2020-10-20,Entry_34,DE,40,16,0,18
38,2020-10-19/2020-10-20,Entry_34,DK,50,44,0,50
38,2020-10-19/2020-10-20,Entry_34,FR,316,248,0,316
38,2020-10-19/2020-10-20,Entry_34,GB,228,128,2,156
38,2020-10-19/2020-10-20,Entry_34,Other,72,52,0,68
38,2020-10-19/2020-10-20,Entry_36,AT,40,0,0,0
38,2020-10-19/2020-10-20,Entry_36,BG,56,0,0,0
38,2020-10-19/2020-10-20,Entry_36,CH,28,12,0,12
38,2020-10-19/2020-10-20,Entry_36,DE,356,0,0,0
38,2020-10-19/2020-10-20,Entry_36,FR,88,28,0,32
38,2020-10-19/2020-10-20,Entry_36,GB,34,2,0,2
38,2020-10-19/2020-10-20,Entry_36,IT,348,18,0,22
38,2020-10-19/2020-10-20,Entry_36,NL,64,46,0,64
38,2020-10-19/2020-10-20,Entry_36,Other,102,58,0,68
38,2020-10-19/2020-10-20,Entry_39,AT,34,22,0,34
38,2020-10-19/2020-10-20,Entry_39,BG,214,18,0,84
38,2020-10-19/2020-10-20,Entry_39,CH,42,28,0,42
38,2020-10-19/2020-10-20,Entry_39,DE,250,126,0,204
38,2020-10-19/2020-10-20,Entry_39,FR,54,24,0,54
38,2020-10-19/2020-10-20,Entry_39,IT,382,186,0,382
38,2020-10-19/2020-10-20,Entry_39,Other,116,62,0,116
38,2020-10-19/2020-10-20,Entry_39,RO,36,2,0,36
38,2020-10-19/2020-10-20,Entry_39,TR,48,36,0,48
38,2020-10-19/2020-10-20,Entry_4,BE,72,46,0,72
38,2020-10-19/2020-10-20,Entry_4,CH,136,112,0,136
38,2020-10-19/2020-10-20,Entry_4,CY,510,52,0,66
38,2020-10-19/2020-10-20,Entry_4,DE,2936,688,8,828
38,2020-10-19/2020-10-20,Entry_4,FR,208,114,0,208
38,2020-10-19/2020-10-20,Entry_4,GB,524,72,0,94
38,2020-10-19/2020-10-20,Entry_4,IE,32,32,0,32
38,2020-10-19/2020-10-20,Entry_4,IL,70,8,0,8
38,2020-10-19/2020-10-20,Entry_4,IT,192,164,0,192
38,2020-10-19/2020-10-20,Entry_4,MT,86,64,0,86
38,2020-10-19/2020-10-20,Entry_4,NL,374,304,0,374
38,2020-10-19/2020-10-20,Entry_4,Other,212,124,0,174
38,2020-10-19/2020-10-20,Entry_4,RO,28,2,0,2
38,2020-10-19/2020-10-20,Entry_4,RS,40,34,0,40
38,2020-10-19/2020-10-20,Entry_4,SK,88,66,0,88
38,2020-10-19/2020-10-20,Entry_40,AL,1104,0,0,1104
38,2020-10-19/2020-10-20,Entry_41,AL,1866,990,26,1866
38,2020-10-19/2020-10-20,Entry_5,DE,60,48,0,60
38,2020-10-19/2020-10-20,Entry_6,AT,42,42,0,42
38,2020-10-19/2020-10-20,Entry_6,DE,74,0,0,0
38,2020-10-19/2020-10-20,Entry_6,GB,110,66,0,76
38,2020-10-19/2020-10-20,Entry_6,Other,46,32,0,46
38,2020-10-19/2020-10-20,Entry_8,Other,40,0,0,22
38,2020-10-19/2020-10-20,Entry_8,TR,236,2,0,236
39,2020-10-21/2020-10-22,Entry_1,BG,3922,952,0,3922
39,2020-10-21/2020-10-22,Entry_1,DE,60,16,0,60
39,2020-10-21/2020-10-22,Entry_1,MD,42,22,2,42
39,2020-10-21/2020-10-22,Entry_1,MK,62,16,0,62
39,2020-10-21/2020-10-22,Entry_1,Other,230,62,0,230
39,2020-10-21/2020-10-22,Entry_1,RO,456,142,0,456
39,2020-10-21/2020-10-22,Entry_1,RS,46,12,0,46
39,2020-10-21/2020-10-22,Entry_1,UA,48,24,0,48
39,2020-10-21/2020-10-22,Entry_10,AT,62,58,0,62
39,2020-10-21/2020-10-22,Entry_10,CH,36,30,0,36
39,2020-10-21/2020-10-22,Entry_10,DE,2738,0,0,0
39,2020-10-21/2020-10-22,Entry_10,FR,174,100,0,174
39,2020-10-21/2020-10-22,Entry_10,GB,3012,1142,12,1454
39,2020-10-21/2020-10-22,Entry_10,IL,1354,750,0,930
39,2020-10-21/2020-10-22,Entry_10,Other,148,102,0,144
39,2020-10-21/2020-10-22,Entry_13,DE,28,24,0,28
39,2020-10-21/2020-10-22,Entry_13,FR,168,122,0,168
39,2020-10-21/2020-10-22,Entry_15,CH,28,24,2,28
39,2020-10-21/2020-10-22,Entry_15,DE,62,14,0,18
39,2020-10-21/2020-10-22,Entry_15,FR,532,376,14,492
39,2020-10-21/2020-10-22,Entry_15,GB,172,30,0,40
39,2020-10-21/2020-10-22,Entry_15,Other,36,14,0,22
39,2020-10-21/2020-10-22,Entry_17,AE,292,8,0,292
39,2020-10-21/2020-10-22,Entry_17,AL,322,262,6,322
39,2020-10-21/2020-10-22,Entry_17,AT,484,0,0,0
39,2020-10-21/2020-10-22,Entry_17,BD,70,42,0,70
39,2020-10-21/2020-10-22,Entry_17,BE,376,170,0,230
39,2020-10-21/2020-10-22,Entry_17,BG,342,0,0,0
39,2020-10-21/2020-10-22,Entry_17,CA,44,32,0,44
39,2020-10-21/2020-10-22,Entry_17,CH,1072,880,8,1072
39,2020-10-21/2020-10-22,Entry_17,CY,1380,56,0,90
39,2020-10-21/2020-10-22,Entry_17,CZ,142,110,0,142
39,2020-10-21/2020-10-22,Entry_17,DE,2532,0,0,0
39,2020-10-21/2020-10-22,Entry_17,DK,224,38,0,56
39,2020-10-21/2020-10-22,Entry_17,EG,116,48,0,116
39,2020-10-21/2020-10-22,Entry_17,ES,112,84,2,112
39,2020-10-21/2020-10-22,Entry_17,FI,82,24,2,82
39,2020-10-21/2020-10-22,Entry_17,FR,2134,806,10,1214
39,2020-10-21/2020-10-22,Entry_17,GB,2788,92,0,130
39,2020-10-21/2020-10-22,Entry_17,HR,44,40,0,44
39,2020-10-21/2020-10-22,Entry_17,HU,48,2,0,48
39,2020-10-21/2020-10-22,Entry_17,IE,128,110,0,120
39,2020-10-21/2020-10-22,Entry_17,IL,2932,0,0,0
39,2020-10-21/2020-10-22,Entry_17,IT,826,94,0,140
39,2020-10-21/2020-10-22,Entry_17,LB,156,126,0,156
39,2020-10-21/2020-10-22,Entry_17,ME,42,0,0,42
39,2020-10-21/2020-10-22,Entry_17,NL,886,436,0,548
39,2020-10-21/2020-10-22,Entry_17,NO,30,22,0,30
39,2020-10-21/2020-10-22,Entry_17,Other,546,350,0,546
39,2020-10-21/2020-10-22,Entry_17,PH,68,56,0,68
39,2020-10-21/2020-10-22,Entry_17,PK,28,14,0,28
39,2020-10-21/2020-10-22,Entry_17,PL,258,144,2,258
39,2020-10-21/2020-10-22,Entry_17,PT,54,26,0,54
39,2020-10-21/2020-10-22,Entry_17,RO,366,0,0,0
39,2020-10-21/2020-10-22,Entry_17,RU,142,106,0,142
39,2020-10-21/2020-10-22,Entry_17,SA,56,44,0,56
39,2020-10-21/2020-10-22,Entry_17,SE,240,32,0,46
39,2020-10-21/2020-10-22,Entry_17,SK,66,48,0,66
39,2020-10-21/2020-10-22,Entry_17,TR,144,44,0,144
39,2020-10-21/2020-10-22,Entry_17,UA,58,42,0,58
39,2020-10-21/2020-10-22,Entry_17,US,234,130,2,234
39,2020-10-21/2020-10-22,Entry_18,BE,26,0,0,26
39,2020-10-21/2020-10-22,Entry_18,DE,578,14,0,18
39,2020-10-21/2020-10-22,Entry_18,GB,1058,738,6,1058
39,2020-10-21/2020-10-22,Entry_18,Other,72,38,0,72
39,2020-10-21/2020-10-22,Entry_18,PL,26,20,0,26
39,2020-10-21/2020-10-22,Entry_19,AT,78,56,2,78
39,2020-10-21/2020-10-22,Entry_19,CH,44,36,0,44
39,2020-10-21/2020-10-22,Entry_19,DE,1522,0,0,0
39,2020-10-21/2020-10-22,Entry_19,GB,1838,774,12,944
39,2020-10-21/2020-10-22,Entry_19,Other,54,42,0,54
39,2020-10-21/2020-10-22,Entry_2,BG,346,0,0,0
39,2020-10-21/2020-10-22,Entry_20,GB,176,144,0,176
39,2020-10-21/2020-10-22,Entry_20,Other,42,24,0,42
39,2020-10-21/2020-10-22,Entry_21,GB,28,24,0,28
39,2020-10-21/2020-10-22,Entry_22,DE,40,34,0,40
39,2020-10-21/2020-10-22,Entry_22,GB,92,84,0,92
39,2020-10-21/2020-10-22,Entry_3,AL,254,2,0,254
39,2020-10-21/2020-10-22,Entry_3,BG,50,0,0,0
